source,conditionName,url,type
MAYO,Diarrhea,https://www.mayoclinic.org/diseases-conditions/antibiotic-associated-diarrhea/diagnosis-treatment/drc-20352237,Treatment
MAYO,Diarrhea,https://www.mayoclinic.org/diseases-conditions/diarrhea/diagnosis-treatment/drc-20352246,Treatment
MAYO,Diarrhea,https://www.mayoclinic.org/diseases-conditions/travelers-diarrhea/diagnosis-treatment/drc-20352188,Treatment
MAYO,Diarrhea,https://www.mayoclinic.org/diseases-conditions/antibiotic-associated-diarrhea/symptoms-causes/syc-20352231,Overview
MAYO,Diarrhea,https://www.mayoclinic.org/diseases-conditions/diarrhea/symptoms-causes/syc-20352241,Overview
MAYO,Diarrhea,https://www.mayoclinic.org/diseases-conditions/travelers-diarrhea/symptoms-causes/syc-20352182,Overview
MAYO,Diffuse idiopathic skeletal hyperostosis (DISH),https://www.mayoclinic.org/diseases-conditions/diffuse-idiopathic-skeletal-hyperostosis/diagnosis-treatment/drc-20371666,Treatment
MAYO,Diffuse idiopathic skeletal hyperostosis (DISH),https://www.mayoclinic.org/diseases-conditions/diffuse-idiopathic-skeletal-hyperostosis/symptoms-causes/syc-20371661,Overview
MAYO,Dilated cardiomyopathy,https://www.mayoclinic.org/diseases-conditions/dilated-cardiomyopathy/diagnosis-treatment/drc-20353155,Treatment
MAYO,Dilated cardiomyopathy,https://www.mayoclinic.org/diseases-conditions/dilated-cardiomyopathy/symptoms-causes/syc-20353149,Overview
MAYO,Diphtheria,https://www.mayoclinic.org/diseases-conditions/diphtheria/diagnosis-treatment/drc-20351903,Treatment
MAYO,Diphtheria,https://www.mayoclinic.org/diseases-conditions/diphtheria/symptoms-causes/syc-20351897,Overview
MAYO,Dislocated elbow,https://www.mayoclinic.org/diseases-conditions/dislocated-elbow/diagnosis-treatment/drc-20371692,Treatment
MAYO,Dislocated elbow,https://www.mayoclinic.org/diseases-conditions/dislocated-elbow/symptoms-causes/syc-20371688,Overview
MAYO,Dislocated shoulder,https://www.mayoclinic.org/diseases-conditions/dislocated-shoulder/diagnosis-treatment/drc-20371720,Treatment
MAYO,Dislocated shoulder,https://www.mayoclinic.org/diseases-conditions/dislocated-shoulder/symptoms-causes/syc-20371715,Overview
MAYO,Dislocation,https://www.mayoclinic.org/diseases-conditions/dislocation/diagnosis-treatment/drc-20354119,Treatment
MAYO,Dislocation,https://www.mayoclinic.org/diseases-conditions/dislocation/symptoms-causes/syc-20354113,Overview
MAYO,Dissecting aneurysm,https://www.mayoclinic.org/diseases-conditions/aortic-dissection/diagnosis-treatment/drc-20369499,Treatment
MAYO,Dissecting aneurysm,https://www.mayoclinic.org/diseases-conditions/aortic-dissection/symptoms-causes/syc-20369496,Overview
MAYO,Dissociative disorders,https://www.mayoclinic.org/diseases-conditions/dissociative-disorders/diagnosis-treatment/drc-20355221,Treatment
MAYO,Dissociative disorders,https://www.mayoclinic.org/diseases-conditions/dissociative-disorders/symptoms-causes/syc-20355215,Overview
MAYO,Diverticulitis,https://www.mayoclinic.org/diseases-conditions/diverticulitis/diagnosis-treatment/drc-20371764,Treatment
MAYO,Diverticulitis,https://www.mayoclinic.org/diseases-conditions/diverticulitis/symptoms-causes/syc-20371758,Overview
MAYO,Dizziness,https://www.mayoclinic.org/diseases-conditions/dizziness/diagnosis-treatment/drc-20371792,Treatment
MAYO,Dizziness,https://www.mayoclinic.org/diseases-conditions/dizziness/symptoms-causes/syc-20371787,Overview
MAYO,Double uterus,https://www.mayoclinic.org/diseases-conditions/double-uterus/diagnosis-treatment/drc-20352265,Treatment
MAYO,Double uterus,https://www.mayoclinic.org/diseases-conditions/double-uterus/symptoms-causes/syc-20352261,Overview
MAYO,Double-outlet right ventricle,https://www.mayoclinic.org/diseases-conditions/congenital-heart-defects-children/diagnosis-treatment/drc-20350080,Treatment
MAYO,Double-outlet right ventricle,https://www.mayoclinic.org/diseases-conditions/double-outlet-right-ventricle/cdc-20389537,Overview
MAYO,Down syndrome,https://www.mayoclinic.org/diseases-conditions/down-syndrome/diagnosis-treatment/drc-20355983,Treatment
MAYO,Down syndrome,https://www.mayoclinic.org/diseases-conditions/down-syndrome/symptoms-causes/syc-20355977,Overview
MAYO,Dressler syndrome,https://www.mayoclinic.org/diseases-conditions/dresslers-syndrome/diagnosis-treatment/drc-20371815,Treatment
MAYO,Dressler syndrome,https://www.mayoclinic.org/diseases-conditions/dresslers-syndrome/symptoms-causes/syc-20371811,Overview
MAYO,Drop foot,https://www.mayoclinic.org/diseases-conditions/foot-drop/diagnosis-treatment/drc-20372633,Treatment
MAYO,Drop foot,https://www.mayoclinic.org/diseases-conditions/foot-drop/symptoms-causes/syc-20372628,Overview
MAYO,Drug addiction (substance use disorder),https://www.mayoclinic.org/diseases-conditions/drug-addiction/diagnosis-treatment/drc-20365113,Treatment
MAYO,Drug addiction (substance use disorder),https://www.mayoclinic.org/diseases-conditions/drug-addiction/symptoms-causes/syc-20365112,Overview
MAYO,Drug allergy,https://www.mayoclinic.org/diseases-conditions/drug-allergy/diagnosis-treatment/drc-20371839,Treatment
MAYO,Drug allergy,https://www.mayoclinic.org/diseases-conditions/drug-allergy/symptoms-causes/syc-20371835,Overview
MAYO,Dry eyes,https://www.mayoclinic.org/diseases-conditions/dry-eyes/diagnosis-treatment/drc-20371869,Treatment
MAYO,Dry eyes,https://www.mayoclinic.org/diseases-conditions/dry-eyes/symptoms-causes/syc-20371863,Overview
MAYO,Dry macular degeneration,https://www.mayoclinic.org/diseases-conditions/dry-macular-degeneration/diagnosis-treatment/drc-20350381,Treatment
MAYO,Dry macular degeneration,https://www.mayoclinic.org/diseases-conditions/dry-macular-degeneration/symptoms-causes/syc-20350375,Overview
MAYO,Dry mouth,https://www.mayoclinic.org/diseases-conditions/dry-mouth/diagnosis-treatment/drc-20356052,Treatment
MAYO,Dry mouth,https://www.mayoclinic.org/diseases-conditions/dry-mouth/symptoms-causes/syc-20356048,Overview
MAYO,Dry skin,https://www.mayoclinic.org/diseases-conditions/dry-skin/diagnosis-treatment/drc-20353891,Treatment
MAYO,Dry skin,https://www.mayoclinic.org/diseases-conditions/dry-skin/symptoms-causes/syc-20353885,Overview
MAYO,Dry socket,https://www.mayoclinic.org/diseases-conditions/dry-socket/diagnosis-treatment/drc-20354382,Treatment
MAYO,Dry socket,https://www.mayoclinic.org/diseases-conditions/dry-socket/symptoms-causes/syc-20354376,Overview
MAYO,Ductal carcinoma in situ (DCIS),https://www.mayoclinic.org/diseases-conditions/dcis/diagnosis-treatment/drc-20371895,Treatment
MAYO,Ductal carcinoma in situ (DCIS),https://www.mayoclinic.org/diseases-conditions/dcis/symptoms-causes/syc-20371889,Overview
MAYO,Dumping syndrome,https://www.mayoclinic.org/diseases-conditions/dumping-syndrome/diagnosis-treatment/drc-20371922,Treatment
MAYO,Dumping syndrome,https://www.mayoclinic.org/diseases-conditions/dumping-syndrome/symptoms-causes/syc-20371915,Overview
MAYO,Dupuytren's contracture,https://www.mayoclinic.org/diseases-conditions/dupuytrens-contracture/diagnosis-treatment/drc-20371949,Treatment
MAYO,Dupuytren's contracture,https://www.mayoclinic.org/diseases-conditions/dupuytrens-contracture/symptoms-causes/syc-20371943,Overview
MAYO,Dural arteriovenous fistulas,https://www.mayoclinic.org/diseases-conditions/dural-arteriovenous-fistulas/diagnosis-treatment/syc-20364281,Treatment
MAYO,Dural arteriovenous fistulas,https://www.mayoclinic.org/diseases-conditions/dural-arteriovenous-fistulas/symptoms-causes/syc-20364280,Overview
MAYO,Dust mite allergy,https://www.mayoclinic.org/diseases-conditions/dust-mites/diagnosis-treatment/drc-20352178,Treatment
MAYO,Dust mite allergy,https://www.mayoclinic.org/diseases-conditions/dust-mites/symptoms-causes/syc-20352173,Overview
MAYO,Dwarfism,https://www.mayoclinic.org/diseases-conditions/dwarfism/diagnosis-treatment/drc-20371975,Treatment
MAYO,Dwarfism,https://www.mayoclinic.org/diseases-conditions/dwarfism/symptoms-causes/syc-20371969,Overview
MAYO,Dysarthria,https://www.mayoclinic.org/diseases-conditions/dysarthria/diagnosis-treatment/drc-20371999,Treatment
MAYO,Dysarthria,https://www.mayoclinic.org/diseases-conditions/dysarthria/symptoms-causes/syc-20371994,Overview
MAYO,Dyshidrosis,https://www.mayoclinic.org/diseases-conditions/dyshidrosis/diagnosis-treatment/drc-20352348,Treatment
MAYO,Dyshidrosis,https://www.mayoclinic.org/diseases-conditions/dyshidrosis/symptoms-causes/syc-20352342,Overview
MAYO,Dyslexia,https://www.mayoclinic.org/diseases-conditions/dyslexia/diagnosis-treatment/drc-20353557,Treatment
MAYO,Dyslexia,https://www.mayoclinic.org/diseases-conditions/dyslexia/symptoms-causes/syc-20353552,Overview
MAYO,Dyspareunia,https://www.mayoclinic.org/diseases-conditions/painful-intercourse/diagnosis-treatment/drc-20375973,Treatment
MAYO,Dyspareunia,https://www.mayoclinic.org/diseases-conditions/painful-intercourse/symptoms-causes/syc-20375967,Overview
MAYO,Dysphagia,https://www.mayoclinic.org/diseases-conditions/dysphagia/diagnosis-treatment/drc-20372033,Treatment
MAYO,Dysphagia,https://www.mayoclinic.org/diseases-conditions/dysphagia/symptoms-causes/syc-20372028,Overview
MAYO,Dysphonia,https://www.mayoclinic.org/diseases-conditions/voice-disorders/diagnosis-treatment/drc-20353024,Treatment
MAYO,Dysphonia,https://www.mayoclinic.org/diseases-conditions/voice-disorders/symptoms-causes/syc-20353022,Overview
MAYO,Dysrhythmias,https://www.mayoclinic.org/diseases-conditions/heart-arrhythmia/diagnosis-treatment/drc-20350674,Treatment
MAYO,Dysrhythmias,https://www.mayoclinic.org/diseases-conditions/heart-arrhythmia/symptoms-causes/syc-20350668,Overview
MAYO,Dysthymia,https://www.mayoclinic.org/diseases-conditions/persistent-depressive-disorder/diagnosis-treatment/drc-20350935,Treatment
MAYO,Dysthymia,https://www.mayoclinic.org/diseases-conditions/persistent-depressive-disorder/symptoms-causes/syc-20350929,Overview
MAYO,Dystonia,https://www.mayoclinic.org/diseases-conditions/dystonia/diagnosis-treatment/drc-20350484,Treatment
MAYO,Dystonia,https://www.mayoclinic.org/diseases-conditions/dystonia/symptoms-causes/syc-20350480,Overview
MAYO,E. coli,https://www.mayoclinic.org/diseases-conditions/e-coli/diagnosis-treatment/drc-20372064,Treatment
MAYO,E. coli,https://www.mayoclinic.org/diseases-conditions/e-coli/symptoms-causes/syc-20372058,Overview
MAYO,Ear infection (middle ear),https://www.mayoclinic.org/diseases-conditions/ear-infections/diagnosis-treatment/drc-20351622,Treatment
MAYO,Ear infection (middle ear),https://www.mayoclinic.org/diseases-conditions/ear-infections/symptoms-causes/syc-20351616,Overview
MAYO,Earwax blockage,https://www.mayoclinic.org/diseases-conditions/earwax-blockage/diagnosis-treatment/drc-20353007,Treatment
MAYO,Earwax blockage,https://www.mayoclinic.org/diseases-conditions/earwax-blockage/symptoms-causes/syc-20353004,Overview
MAYO,Eating disorders,https://www.mayoclinic.org/diseases-conditions/anorexia-nervosa/diagnosis-treatment/drc-20353597,Treatment
MAYO,Eating disorders,https://www.mayoclinic.org/diseases-conditions/binge-eating-disorder/diagnosis-treatment/drc-20353633,Treatment
MAYO,Eating disorders,https://www.mayoclinic.org/diseases-conditions/bulimia/diagnosis-treatment/drc-20353621,Treatment
MAYO,Eating disorders,https://www.mayoclinic.org/diseases-conditions/eating-disorders/diagnosis-treatment/drc-20353609,Treatment
MAYO,Eating disorders,https://www.mayoclinic.org/diseases-conditions/anorexia-nervosa/symptoms-causes/syc-20353591,Overview
MAYO,Eating disorders,https://www.mayoclinic.org/diseases-conditions/binge-eating-disorder/symptoms-causes/syc-20353627,Overview
MAYO,Eating disorders,https://www.mayoclinic.org/diseases-conditions/bulimia/symptoms-causes/syc-20353615,Overview
MAYO,Eating disorders,https://www.mayoclinic.org/diseases-conditions/eating-disorders/symptoms-causes/syc-20353603,Overview
MAYO,Ebola virus and Marburg virus,https://www.mayoclinic.org/diseases-conditions/ebola-virus/diagnosis-treatment/drc-20356264,Treatment
MAYO,Ebola virus and Marburg virus,https://www.mayoclinic.org/diseases-conditions/ebola-virus/symptoms-causes/syc-20356258,Overview
MAYO,Ebstein anomaly,https://www.mayoclinic.org/diseases-conditions/ebsteins-anomaly/diagnosis-treatment/drc-20352132,Treatment
MAYO,Ebstein anomaly,https://www.mayoclinic.org/diseases-conditions/ebsteins-anomaly/symptoms-causes/syc-20352127,Overview
MAYO,Ectopic pregnancy,https://www.mayoclinic.org/diseases-conditions/ectopic-pregnancy/diagnosis-treatment/drc-20372093,Treatment
MAYO,Ectopic pregnancy,https://www.mayoclinic.org/diseases-conditions/ectopic-pregnancy/symptoms-causes/syc-20372088,Overview
MAYO,Ectropion,https://www.mayoclinic.org/diseases-conditions/ectropion/diagnosis-treatment/drc-20351169,Treatment
MAYO,Ectropion,https://www.mayoclinic.org/diseases-conditions/ectropion/symptoms-causes/syc-20351164,Overview
MAYO,Eczema,https://www.mayoclinic.org/diseases-conditions/atopic-dermatitis-eczema/diagnosis-treatment/drc-20353279,Treatment
MAYO,Eczema,https://www.mayoclinic.org/diseases-conditions/atopic-dermatitis-eczema/symptoms-causes/syc-20353273,Overview
MAYO,Edema,https://www.mayoclinic.org/diseases-conditions/edema/diagnosis-treatment/drc-20366532,Treatment
MAYO,Edema,https://www.mayoclinic.org/diseases-conditions/pulmonary-edema/diagnosis-treatment/drc-20377014,Treatment
MAYO,Edema,https://www.mayoclinic.org/diseases-conditions/edema/symptoms-causes/syc-20366493,Overview
MAYO,Edema,https://www.mayoclinic.org/diseases-conditions/pulmonary-edema/symptoms-causes/syc-20377009,Overview
MAYO,Egg allergy,https://www.mayoclinic.org/diseases-conditions/egg-allergy/diagnosis-treatment/drc-20372119,Treatment
MAYO,Egg allergy,https://www.mayoclinic.org/diseases-conditions/egg-allergy/symptoms-causes/syc-20372115,Overview
MAYO,Ehlers-Danlos syndrome,https://www.mayoclinic.org/diseases-conditions/ehlers-danlos-syndrome/diagnosis-treatment/drc-20362149,Treatment
MAYO,Ehlers-Danlos syndrome,https://www.mayoclinic.org/diseases-conditions/ehlers-danlos-syndrome/symptoms-causes/syc-20362125,Overview
MAYO,Ehrlichiosis and anaplasmosis,https://www.mayoclinic.org/diseases-conditions/ehrlichiosis/diagnosis-treatment/drc-20372147,Treatment
MAYO,Ehrlichiosis and anaplasmosis,https://www.mayoclinic.org/diseases-conditions/ehrlichiosis/symptoms-causes/syc-20372142,Overview
MAYO,Eisenmenger syndrome,https://www.mayoclinic.org/diseases-conditions/eisenmenger-syndrome/diagnosis-treatment/drc-20350584,Treatment
MAYO,Eisenmenger syndrome,https://www.mayoclinic.org/diseases-conditions/eisenmenger-syndrome/symptoms-causes/syc-20350580,Overview
MAYO,Elevated blood pressure,https://www.mayoclinic.org/diseases-conditions/prehypertension/diagnosis-treatment/drc-20376708,Treatment
MAYO,Elevated blood pressure,https://www.mayoclinic.org/diseases-conditions/prehypertension/symptoms-causes/syc-20376703,Overview
MAYO,Embolism,https://www.mayoclinic.org/diseases-conditions/pulmonary-embolism/diagnosis-treatment/drc-20354653,Treatment
MAYO,Embolism,https://www.mayoclinic.org/diseases-conditions/pulmonary-embolism/symptoms-causes/syc-20354647,Overview
MAYO,Embryonal tumors,https://www.mayoclinic.org/diseases-conditions/brain-tumor/diagnosis-treatment/drc-20350088,Treatment
MAYO,Embryonal tumors,https://www.mayoclinic.org/diseases-conditions/embryonal-tumor/cdc-20367985,Overview
MAYO,Emphysema,https://www.mayoclinic.org/diseases-conditions/emphysema/diagnosis-treatment/drc-20355561,Treatment
MAYO,Emphysema,https://www.mayoclinic.org/diseases-conditions/emphysema/symptoms-causes/syc-20355555,Overview
MAYO,Encephalitis,https://www.mayoclinic.org/diseases-conditions/encephalitis/diagnosis-treatment/drc-20356142,Treatment
MAYO,Encephalitis,https://www.mayoclinic.org/diseases-conditions/encephalitis/symptoms-causes/syc-20356136,Overview
MAYO,Encopresis,https://www.mayoclinic.org/diseases-conditions/encopresis/diagnosis-treatment/drc-20354500,Treatment
MAYO,Encopresis,https://www.mayoclinic.org/diseases-conditions/encopresis/symptoms-causes/syc-20354494,Overview
MAYO,End stage kidney failure,https://www.mayoclinic.org/diseases-conditions/end-stage-renal-disease/diagnosis-treatment/drc-20354538,Treatment
MAYO,End stage kidney failure,https://www.mayoclinic.org/diseases-conditions/end-stage-renal-disease/symptoms-causes/syc-20354532,Overview
MAYO,End-stage renal disease,https://www.mayoclinic.org/diseases-conditions/end-stage-renal-disease/diagnosis-treatment/drc-20354538,Treatment
MAYO,End-stage renal disease,https://www.mayoclinic.org/diseases-conditions/end-stage-renal-disease/symptoms-causes/syc-20354532,Overview
MAYO,Endocarditis,https://www.mayoclinic.org/diseases-conditions/endocarditis/diagnosis-treatment/drc-20352582,Treatment
MAYO,Endocarditis,https://www.mayoclinic.org/diseases-conditions/endocarditis/symptoms-causes/syc-20352576,Overview
MAYO,Endometrial cancer,https://www.mayoclinic.org/diseases-conditions/endometrial-cancer/diagnosis-treatment/drc-20352466,Treatment
MAYO,Endometrial cancer,https://www.mayoclinic.org/diseases-conditions/endometrial-cancer/symptoms-causes/syc-20352461,Overview
MAYO,Endometriosis,https://www.mayoclinic.org/diseases-conditions/endometriosis/diagnosis-treatment/drc-20354661,Treatment
MAYO,Endometriosis,https://www.mayoclinic.org/diseases-conditions/endometriosis/symptoms-causes/syc-20354656,Overview
MAYO,Enlarged breasts in men,https://www.mayoclinic.org/diseases-conditions/gynecomastia/diagnosis-treatment/drc-20351799,Treatment
